card_last4;post_date;desc_raw;amount_brl;installment_seq;installment_tot;fx_rate;iof_brl;category;merchant_city;ledger_hash;prev_bill_amount;interest_amount;amount_orig;currency_orig;amount_usd
6853;2025-01-22;FARMACIA SAO JOAO 04/06;38.34;4;6;0.00;0.00;FARMÁCIA;;45da32684d9d33d4f457561b4676597f0bf51ce9;0.00;0.00;0.00;;0.00
6853;2025-10-16;STREET WEAR COMPAN07/10;65.97;7;10;0.00;0.00;DIVERSOS;;75a1e64f51b11394bc1774e4789b38e49b8b959f;0.00;0.00;0.00;;0.00
6853;2025-01-23;MP *OCEANDROP 04/06;111.18;4;6;0.00;0.00;DIVERSOS;MARAU;f80cbd773882803a377ee585ed55c66a04a4d5f0;0.00;0.00;0.00;;0.00
6853;2025-10-19;STREET WEAR COMPAN07/10;49.99;7;10;0.00;0.00;DIVERSOS;;698630fbfe6c7d7e9f6a8204263c8adf1e01e0e0;0.00;0.00;0.00;;0.00
6853;2025-02-05;STREET WEAR COMPAN03/10;74.99;3;10;0.00;0.00;DIVERSOS;MARAU;68f6a501a65373b14046abb6935e1ee3d8999f3f;0.00;0.00;0.00;;0.00
6853;2025-11-13;FARMACIA SAO JOAO 06/06;44.78;6;6;0.00;0.00;FARMÁCIA;;8edaaea925146623d89a90f681900df75f5a353d;0.00;0.00;0.00;;0.00
6853;2025-02-06;FARMACIA SAO JOAO 03/06;21.29;3;6;0.00;0.00;FARMÁCIA;PASSO FUNDO;e62d19b5949ef7d717762235ef86375941280ea5;0.00;0.00;0.00;;0.00
6853;2025-11-24;FARMACIA SAO JOAO 06/06;22.65;6;6;0.00;0.00;FARMÁCIA;;d8a252139b769ca3621c62b31eebcd0e8009508c;0.00;0.00;0.00;;0.00
6853;2025-02-08;PANVEL FARMACIAS 03/03;83.88;3;3;0.00;0.00;FARMÁCIA;PASSO FUNDO;951b7026cd73573f9a3a08d3ab890a306e5586d2;0.00;0.00;0.00;;0.00
6853;2025-12-02;FARMACIA SAO JOAO 06/06;20.39;6;6;0.00;0.00;FARMÁCIA;;9590cd0b8ae649a9a9664a1f33806738616398a6;0.00;0.00;0.00;;0.00
6853;2025-02-11;DLOSS TRACKFIELD P03/06;203.25;3;6;0.00;0.00;DIVERSOS;PASSO FUNDO;374e0d226009bbefb2bc7edfe923220177f427cd;0.00;0.00;0.00;;0.00
6853;2025-12-05;FARMACIA SAO JOAO 05/05;20.07;5;5;0.00;0.00;FARMÁCIA;;56e688f52f8a6fcef595eadbe84b156a72dc3c82;0.00;0.00;0.00;;0.00
6853;2025-02-13;BANANA JOE PASSO F03/03;98.26;3;3;0.00;0.00;DIVERSOS;PASSO FUNDO;21a8533c9028773732318b6e6e85a71d781898df;0.00;0.00;0.00;;0.00
6853;2025-12-07;FARMACIA SAO JOAO 05/05;22.78;5;5;0.00;0.00;FARMÁCIA;;0dacfec245f966c123b53a16e9f34d43a0f1c300;0.00;0.00;0.00;;0.00
6853;2025-02-18;FARMACIA SAO JOAO 03/06;54.25;3;6;0.00;0.00;FARMÁCIA;PASSO FUNDO;9547e3e76eeb132e27dcfb1213c2850567d5f08b;0.00;0.00;0.00;;0.00
6853;2025-12-20;Manual Saude 05/06;99.12;5;6;0.00;0.00;DIVERSOS;;d493bbdff165fa93606de32f589e3726aebb065b;0.00;0.00;0.00;;0.00
6853;2025-02-18;FARMACIA SAO JOAO 03/06;46.74;3;6;0.00;0.00;FARMÁCIA;BARUERI;3e2605cfd9853845583e7530eb1a4db9b661b821;0.00;0.00;0.00;;0.00
6853;2025-12-21;297 BF PFUN 05/10;137.97;5;10;0.00;0.00;DIVERSOS;;923771e756d069f1ae8f8fa161a8ecc87fc83a22;0.00;0.00;0.00;;0.00
6853;2025-02-24;PANVEL FARMACIAS 03/03;58.09;3;3;0.00;0.00;FARMÁCIA;PASSO FUNDO;b98f7bc000eebe96bbbdf575e70629338a0e9fbd;0.00;0.00;0.00;;0.00
6853;2025-12-26;FARMACIA SAO JOAO 05/05;59.41;5;5;0.00;0.00;FARMÁCIA;SOLEDADE;9ee93de3514565df159549f3412259ebcd143baf;0.00;0.00;0.00;;0.00
6853;2025-02-25;FARMACIA SAO JOAO 03/06 33,12 18/04 STAR 84 GRU PRACA TE;24.90;3;6;0.00;0.00;FARMÁCIA;;e1fee4812d6d7fc4c83f3f2cd09425ea11d53ab4;0.00;0.00;0.00;;0.00
6853;2025-03-09;FARMACIA SAO JOAO 02/06 37,19 18/04 FARMACIA SAO JOAO 01/06;99.98;2;6;0.00;0.00;FARMÁCIA;;7e5d678d29dcfb70e3676c2d96807c431ca60d70;0.00;0.00;0.00;;0.00
6853;2025-03-09;FARMACIA SAO JOAO - 0,20 18/04 CASA BASICA COMERCIO D;239.80;18;4;0.00;0.00;FARMÁCIA;;73578ad47ba5653c76771428f795ad48248ab5cd;0.00;0.00;0.00;;0.00
6853;2025-03-16;FARMACIA SAO JOAO 02/06 67,07 18/04 AEROMATE 1 LANCHES;22.00;2;6;0.00;0.00;FARMÁCIA;;bd4afa8cee9e6d018977414bbad10a8076b69e78;0.00;0.00;0.00;;0.00
6853;2025-03-16;FARMACIA SAO JOAO - 0,10 18/04 PARTICIPACOES;21.00;18;4;0.00;0.00;FARMÁCIA;;3f486e9f2de6cd58d695e36b7eb368e49a47c51f;0.00;0.00;0.00;;0.00
6853;2025-03-17;PANVEL FARMACIAS 02/03 44,07 18/04 PARTICIPACOES;12.00;2;3;0.00;0.00;FARMÁCIA;;f1972bceb4c65153a4a0589478fb554562e22155;0.00;0.00;0.00;;0.00
6853;2025-03-17;PANVEL FARMACIAS - 0,04 18/04 PARTICIPACOES;88.14;18;4;0.00;0.00;FARMÁCIA;SAO PAULO;e5de8c9b1e96b6c0f90d3b3e3f17dea663a0917c;0.00;0.00;0.00;;0.00
6853;2025-03-20;FARMACIA SAO JOAO 02/06 65,57 19/04 APPLE.COM/BILL;999.90;2;6;0.00;0.00;FARMÁCIA;;2431c81e5c014247aedb09120e9d373960a6ee43;0.00;0.00;0.00;;0.00
6853;2025-03-20;FARMACIA SAO JOAO - 0,10 19/04 IFD*MISO DELIVERY LTDA;53.00;19;4;0.00;0.00;FARMÁCIA;;c7bd6ed1cba829f5c086fd594dfe9f19ca80f8c5;0.00;0.00;0.00;;0.00
6853;2025-03-23;FARMACIA SAO JOAO 02/04 20,86 19/04 IFD*RAFAEL FAGUNDES LT;45.41;2;4;0.00;0.00;FARMÁCIA;;a232ab5f616eff8266544666d00a9d9f4d629262;0.00;0.00;0.00;;0.00
6853;2025-03-23;FARMACIA SAO JOAO 02/06 77,66 19/04 REFUGIO SKATE PARK;11.00;2;6;0.00;0.00;FARMÁCIA;;82107673342e22c5356e4c6b0c31a84532ed86bb;0.00;0.00;0.00;;0.00
6853;2025-03-23;FARMACIA SAO JOAO - 0,05 19/04 IFD*POKE DO ADAO LTDA;87.79;19;4;0.00;0.00;FARMÁCIA;;285a698f61fb04d6769623b99b6a0cc0eb275842;0.00;0.00;0.00;;0.00
6853;2025-03-23;FARMACIA SAO JOAO - 0,06 20/04 FARMACIA SAO JOAO 01/06;20.89;20;4;0.00;0.00;FARMÁCIA;;307b8cf75cd4e2a215043737c05a6b729f1be31b;0.00;0.00;0.00;;0.00
6853;2025-03-30;FARMACIA SAO JOAO 02/06 94,52 20/04 IFD*36.244.793 AUGUSTO;40.99;2;6;0.00;0.00;FARMÁCIA;;244304dbe8f7278ef1bd1e476244eacc0965baad;0.00;0.00;0.00;;0.00
6853;2025-03-30;FARMACIA SAO JOAO - 0,25 20/04 IFD*SANDRA MARIA GOSCH;54.90;20;4;0.00;0.00;FARMÁCIA;PASSO FUNDO;555845f7428a5c7aebf370e2bc6973e4b92e4e32;0.00;0.00;0.00;;0.00
6853;2025-03-31;FARMACIA SAO JOAO 02/06 104,71 21/04 IFD*RAFAEL FAGUNDES LT;107.52;2;6;0.00;0.00;FARMÁCIA;;8d7e9332e5a991252f2989542a90cfe0d32a8c62;0.00;0.00;0.00;;0.00
6853;2025-03-31;FARMACIA SAO JOAO - 0,10 22/04 ATTIVO MEDICAMENTO01/06;107.23;22;4;0.00;0.00;FARMÁCIA;;c4d952cbcb87e2a6a61b9c85ddc0eb78fe5f2b40;0.00;0.00;0.00;;0.00
6853;2025-04-04;FRUTEIRA CIMAROSTI 7,00 22/04 PANVEL FARMACIAS;4.99;22;4;0.00;0.00;FARMÁCIA;;0e10727f34297e1f47febb3078fccce97f2e9519;0.00;0.00;0.00;;0.00
6853;2025-04-04;APPLE.COM/BILL 99,90 22/04 FARMACIA SAO JOAO 01/06;126.73;22;4;0.00;0.00;FARMÁCIA;;16ca757d3dd96bfe32910d3a1a4349405b885f60;0.00;0.00;0.00;;0.00
6853;2025-04-04;APPLE.COM/BILL - 53,28 22/04 IFD*MISO DELIVERY LTDA;53.00;22;4;0.00;0.00;DIVERSOS;PASSO FUNDO;a171a9a7be90c99baa597ac4dd50553f84fe6516;0.00;0.00;0.00;;0.00
6853;2025-04-05;ViaQualitaExpress 37,00 23/04 IFD*36.244.793 AUGUSTO;40.99;23;4;0.00;0.00;DIVERSOS;;b2d7484950f7f6bd106d2ddf5276199376d8dd93;0.00;0.00;0.00;;0.00
6853;2025-04-05;LATAM AIRLINES PFB 751,10 24/04 SUPERMERCADO BOQUEIRAO;85.83;24;4;0.00;0.00;SUPERMERCADO;;3201ee9a72282a0d07425062991b863d2fa0c19d;0.00;0.00;0.00;;0.00
6853;2025-04-05;PARTICIPACOES 21,85 25/04 APPLE.COM/BILL;27.90;25;4;0.00;0.00;DIVERSOS;;0a462cc38552f8f5f10a223b3415aab130bd1331;0.00;0.00;0.00;;0.00
6853;2025-04-06;APPLE.COM/BILL 69,90 25/04 APPLE.COM/BILL;49.90;25;4;0.00;0.00;DIVERSOS;SAO PAULO;6e88151ebc3245ebb05c4e0f9848a51e0472a1ee;0.00;0.00;0.00;;0.00
6853;2025-04-11;IFD*IFOOD CLUB 5,95 26/04 NovaEraComercioDe;3.98;26;4;0.00;0.00;DIVERSOS;;be382e9a45c1e5131bddedee5f5e6c5056d619e5;0.00;0.00;0.00;;0.00
6853;2025-04-12;APPLE.COM/BILL 277,80 26/04 POSTO ROSINHA;32.30;26;4;0.00;0.00;POSTO;;684929797e1f2e795de7496f725cf40320489396;0.00;0.00;0.00;;0.00
6853;2025-04-13;APPLE.COM/BILL 79,90 26/04 CAMILA THREMEL DA SILV;14.00;26;4;0.00;0.00;DIVERSOS;;4dc3cd6274122355289a6be5430de62209a90aea;0.00;0.00;0.00;;0.00
6853;2025-04-13;APPLE.COM/BILL 44,90 26/04 MEP*WP GASTRONOMIA;6.00;26;4;0.00;0.00;DIVERSOS;;628a85717d4723c35c8be9dacf03d453fac5d064;0.00;0.00;0.00;;0.00
