card_last4;post_date;desc_raw;amount_brl;installment_seq;installment_tot;fx_rate;iof_brl;category;merchant_city;ledger_hash;prev_bill_amount;interest_amount;amount_orig;currency_orig;amount_usd
6853;2025-05-28;FARMACIA SAO JOAO 06/06;39,40;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-06;REFUGIO SKATE PARK LTD;264,00;0;0;0,00;0,00;DIVERSOS;;;0,00;0,00;0,00;;0,00
6853;2025-06-10;FARMACIA SAO JOAO 05/06;87,64;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-06;APPLE.COM/BILL;69,90;0;0;0,00;0,00;DIVERSOS;SAO PAULO;;0,00;0,00;0,00;;0,00
6853;2025-07-06;FARMACIA SAO JOAO 04/06;81,09;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-07;BOURBON PASSO FUNDO;297,43;0;0;0,00;0,00;DIVERSOS;;;0,00;0,00;0,00;;0,00
6853;2025-09-27;FARMACIA SAO JOAO 02/04;20,78;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-07;PANVEL FARMACIAS 01/03;43,38;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-09-28;FARMACIA SAO JOAO 02/04;21,73;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-08;BOURBON PASSO FUNDO;319,24;0;0;0,00;0,00;DIVERSOS;;;0,00;0,00;0,00;;0,00
6853;2025-09-28;FARMACIA SAO JOAO -;0,09;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-09;IFD*ZANINI E MONTENEGR;96,11;0;0;0,00;0,00;DIVERSOS;;;0,00;0,00;0,00;;0,00
6853;2025-09-30;PANVEL FARMACIAS 02/03;42,70;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-10;FARMACIA SAO JOAO;82,89;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-01;PANVEL FARMACIAS 02/03;127,05;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-10;PANVEL FARMACIAS;114,63;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-01;PANVEL FARMACIAS -;0,04;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
6853;2025-10-11;APPLE.COM/BILL;124,90;0;0;0,00;0,00;DIVERSOS;SAO PAULO;;0,00;0,00;0,00;;0,00
6853;2025-10-03;IPLACE MOBILE 01/04;57,25;0;0;0,00;0,00;DIVERSOS;;;0,00;0,00;0,00;;0,00
6853;2025-10-11;THE BOWLER SPORTS BAR;41,80;0;0;0,00;0,00;RESTAURANTE;;;0,00;0,00;0,00;;0,00
6853;2025-10-03;FARMACIA SAO JOAO 01/06;67,08;0;0;0,00;0,00;FARMÁCIA;PASSO FUNDO;;0,00;0,00;0,00;;0,00
