card_last4;post_date;desc_raw;amount_brl;installment_seq;installment_tot;fx_rate;iof_brl;category;merchant_city;ledger_hash;prev_bill_amount;interest_amount;amount_orig;currency_orig;amount_usd
6853;2025-01-22;FARMACIA SAO JOAO 04/06;38.34;4;6;0.00;0.00;FARMÁCIA;;45da32684d9d33d4f457561b4676597f0bf51ce9;0.00;0.00;0.00;;0.00
6853;2025-10-16;STREET WEAR COMPAN07/10;65.97;7;10;0.00;0.00;DIVERSOS;;75a1e64f51b11394bc1774e4789b38e49b8b959f;0.00;0.00;0.00;;0.00
6853;2025-01-23;MP *OCEANDROP 04/06;111.18;4;6;0.00;0.00;DIVERSOS;;f80cbd773882803a377ee585ed55c66a04a4d5f0;0.00;0.00;0.00;;0.00
6853;2025-10-19;STREET WEAR COMPAN07/10;49.99;7;10;0.00;0.00;DIVERSOS;;698630fbfe6c7d7e9f6a8204263c8adf1e01e0e0;0.00;0.00;0.00;;0.00
6853;2025-02-05;STREET WEAR COMPAN03/10;74.99;3;10;0.00;0.00;DIVERSOS;;68f6a501a65373b14046abb6935e1ee3d8999f3f;0.00;0.00;0.00;;0.00
6853;2025-11-13;FARMACIA SAO JOAO 06/06;44.78;6;6;0.00;0.00;FARMÁCIA;;8edaaea925146623d89a90f681900df75f5a353d;0.00;0.00;0.00;;0.00
6853;2025-02-06;FARMACIA SAO JOAO 03/06;21.29;3;6;0.00;0.00;FARMÁCIA;;e62d19b5949ef7d717762235ef86375941280ea5;0.00;0.00;0.00;;0.00
6853;2025-11-24;FARMACIA SAO JOAO 06/06;22.65;6;6;0.00;0.00;FARMÁCIA;;d8a252139b769ca3621c62b31eebcd0e8009508c;0.00;0.00;0.00;;0.00
6853;2025-02-08;PANVEL FARMACIAS 03/03;83.88;3;3;0.00;0.00;FARMÁCIA;;951b7026cd73573f9a3a08d3ab890a306e5586d2;0.00;0.00;0.00;;0.00
6853;2025-12-02;FARMACIA SAO JOAO 06/06;20.39;6;6;0.00;0.00;FARMÁCIA;;9590cd0b8ae649a9a9664a1f33806738616398a6;0.00;0.00;0.00;;0.00
6853;2025-02-11;DLOSS TRACKFIELD P03/06;203.25;3;6;0.00;0.00;DIVERSOS;;374e0d226009bbefb2bc7edfe923220177f427cd;0.00;0.00;0.00;;0.00
6853;2025-12-05;FARMACIA SAO JOAO 05/05;20.07;5;5;0.00;0.00;FARMÁCIA;;56e688f52f8a6fcef595eadbe84b156a72dc3c82;0.00;0.00;0.00;;0.00
6853;2025-02-13;BANANA JOE PASSO F03/03;98.26;3;3;0.00;0.00;DIVERSOS;;21a8533c9028773732318b6e6e85a71d781898df;0.00;0.00;0.00;;0.00
6853;2025-12-07;FARMACIA SAO JOAO 05/05;22.78;5;5;0.00;0.00;FARMÁCIA;;0dacfec245f966c123b53a16e9f34d43a0f1c300;0.00;0.00;0.00;;0.00
6853;2025-02-18;FARMACIA SAO JOAO 03/06;54.25;3;6;0.00;0.00;FARMÁCIA;;9547e3e76eeb132e27dcfb1213c2850567d5f08b;0.00;0.00;0.00;;0.00
6853;2025-12-20;Manual Saude 05/06;99.12;5;6;0.00;0.00;SAÚDE;;4ebc37531d0e09be3853fe97aac41325902309e3;0.00;0.00;0.00;;0.00
6853;2025-02-18;FARMACIA SAO JOAO 03/06;46.74;3;6;0.00;0.00;FARMÁCIA;;3e2605cfd9853845583e7530eb1a4db9b661b821;0.00;0.00;0.00;;0.00
6853;2025-12-21;297 BF PFUN 05/10;137.97;5;10;0.00;0.00;DIVERSOS;;923771e756d069f1ae8f8fa161a8ecc87fc83a22;0.00;0.00;0.00;;0.00
6853;2025-02-24;PANVEL FARMACIAS 03/03;58.09;3;3;0.00;0.00;FARMÁCIA;;b98f7bc000eebe96bbbdf575e70629338a0e9fbd;0.00;0.00;0.00;;0.00
6853;2025-12-26;FARMACIA SAO JOAO 05/05;59.41;5;5;0.00;0.00;FARMÁCIA;;9ee93de3514565df159549f3412259ebcd143baf;0.00;0.00;0.00;;0.00
5975;2025-02-25;FARMACIA SAO JOAO 03/06 33,12 18/04 STAR 84 GRU PRACA TE;24.90;3;6;0.00;0.00;FARMÁCIA;;5ffb526332f17ab7a0d2f944490893323f129058;0.00;0.00;0.00;;0.00
5975;2025-03-09;FARMACIA SAO JOAO 02/06 37,19 18/04 FARMACIA SAO JOAO 01/06;99.98;2;6;0.00;0.00;FARMÁCIA;;d415c45b5d38458fe3c49a2698c0b0f9699b9c7b;0.00;0.00;0.00;;0.00
5975;2025-03-09;FARMACIA SAO JOAO - 0,20 18/04 CASA BASICA COMERCIO D;239.80;18;4;0.00;0.00;FARMÁCIA;;27446ff67d5423cab60d34686f4bac75aac07c34;0.00;0.00;0.00;;0.00
5975;2025-03-16;FARMACIA SAO JOAO 02/06 67,07 18/04 AEROMATE 1 LANCHES;22.00;2;6;0.00;0.00;FARMÁCIA;;06221012c52c031f9796aba0d20379421f69bc1b;0.00;0.00;0.00;;0.00
5975;2025-03-16;FARMACIA SAO JOAO - 0,10 18/04 PARTICIPACOES;21.00;18;4;0.00;0.00;FARMÁCIA;;c4aed23744a3359c5e6d9e8c22ba6a09870ba790;0.00;0.00;0.00;;0.00
5975;2025-03-17;PANVEL FARMACIAS 02/03 44,07 18/04 PARTICIPACOES;12.00;2;3;0.00;0.00;FARMÁCIA;;c7aff7b4b43e36629222018e284896577f1d3042;0.00;0.00;0.00;;0.00
5975;2025-03-17;PANVEL FARMACIAS - 0,04 18/04 PARTICIPACOES;88.14;18;4;0.00;0.00;FARMÁCIA;;99a892230aad0c2fdb773bdb3cc81c4426164f25;0.00;0.00;0.00;;0.00
5975;2025-03-20;FARMACIA SAO JOAO 02/06 65,57 19/04 APPLE.COM/BILL;999.90;2;6;0.00;0.00;FARMÁCIA;;f5d85151c2ed04377fb423aa47756c4f13726ece;0.00;0.00;0.00;;0.00
5975;2025-03-20;FARMACIA SAO JOAO - 0,10 19/04 IFD*MISO DELIVERY LTDA;53.00;19;4;0.00;0.00;FARMÁCIA;;1404eefb17671b4701ff30b4fd2f03a711204035;0.00;0.00;0.00;;0.00
5975;2025-03-23;FARMACIA SAO JOAO 02/04 20,86 19/04 IFD*RAFAEL FAGUNDES LT;45.41;2;4;0.00;0.00;FARMÁCIA;;f053720be8d5b7b414137daded23553d227652e0;0.00;0.00;0.00;;0.00
5975;2025-03-23;FARMACIA SAO JOAO 02/06 77,66 19/04 REFUGIO SKATE PARK;11.00;2;6;0.00;0.00;FARMÁCIA;;1014ce56ecd51b7d3b0bc9a7d14a3cc6341a97dc;0.00;0.00;0.00;;0.00
5975;2025-03-23;FARMACIA SAO JOAO - 0,05 19/04 IFD*POKE DO ADAO LTDA;87.79;19;4;0.00;0.00;FARMÁCIA;;27d3652d84c98171f8f6d0e2d3d409f48b0d39a6;0.00;0.00;0.00;;0.00
5975;2025-03-23;FARMACIA SAO JOAO - 0,06 20/04 FARMACIA SAO JOAO 01/06;20.89;20;4;0.00;0.00;FARMÁCIA;;29be7fb71f94407b315285743ba0e4493c3498e2;0.00;0.00;0.00;;0.00
5975;2025-03-30;FARMACIA SAO JOAO 02/06 94,52 20/04 IFD*36.244.793 AUGUSTO;40.99;2;6;0.00;0.00;FARMÁCIA;;782371fb6a2deb93a9d501ed48d941f8637668ff;0.00;0.00;0.00;;0.00
5975;2025-03-30;FARMACIA SAO JOAO - 0,25 20/04 IFD*SANDRA MARIA GOSCH;54.90;20;4;0.00;0.00;FARMÁCIA;;a194143d276f029ecbbdf96f576c63a7695ab4b4;0.00;0.00;0.00;;0.00
5975;2025-03-31;FARMACIA SAO JOAO 02/06 104,71 21/04 IFD*RAFAEL FAGUNDES LT;107.52;2;6;0.00;0.00;FARMÁCIA;;83a530cb53ae9c37ef2dbddb1b365f08f9d9b08e;0.00;0.00;0.00;;0.00
5975;2025-03-31;FARMACIA SAO JOAO - 0,10 22/04 ATTIVO MEDICAMENTO01/06;107.23;22;4;0.00;0.00;FARMÁCIA;;a60890ba5fbbf6f5ccd8bce3e1798af7923b7848;0.00;0.00;0.00;;0.00
5975;2025-04-04;FRUTEIRA CIMAROSTI 7,00 22/04 PANVEL FARMACIAS;4.99;22;4;0.00;0.00;FARMÁCIA;;80367e64f9198221ffd07fb0eefc276f2d3b5643;0.00;0.00;0.00;;0.00
5975;2025-04-04;APPLE.COM/BILL 99,90 22/04 FARMACIA SAO JOAO 01/06;126.73;22;4;0.00;0.00;FARMÁCIA;;15e2b66eead544790ba0884caa441c303236e0cf;0.00;0.00;0.00;;0.00
5975;2025-04-04;APPLE.COM/BILL - 53,28 22/04 IFD*MISO DELIVERY LTDA;53.00;22;4;0.00;0.00;DIVERSOS;;01272a3efd668da3ccb4273119bade7ac021f8d6;0.00;0.00;0.00;;0.00
5975;2025-04-05;ViaQualitaExpress 37,00 23/04 IFD*36.244.793 AUGUSTO;40.99;23;4;0.00;0.00;DIVERSOS;;57fc5ff17700faf50fb267f58db6f5da21d37734;0.00;0.00;0.00;;0.00
5975;2025-04-05;LATAM AIRLINES PFB 751,10 24/04 SUPERMERCADO BOQUEIRAO;85.83;24;4;0.00;0.00;SUPERMERCADO;;ce8090315d308c8cf712236cd2d3708bd1ed6f9d;0.00;0.00;0.00;;0.00
5975;2025-04-05;PARTICIPACOES 21,85 25/04 APPLE.COM/BILL;27.90;25;4;0.00;0.00;DIVERSOS;;97fb9c2c95ae04af15364bda2351885f8a640107;0.00;0.00;0.00;;0.00
5975;2025-04-06;APPLE.COM/BILL 69,90 25/04 APPLE.COM/BILL;49.90;25;4;0.00;0.00;DIVERSOS;;099769c79b164f03f2b5d5a2b120559aba18ab1e;0.00;0.00;0.00;;0.00
5975;2025-04-11;IFD*IFOOD CLUB 5,95 26/04 NovaEraComercioDe;3.98;26;4;0.00;0.00;DIVERSOS;;3de30beeeebe13eba4bdc75e05b062f8142dd44e;0.00;0.00;0.00;;0.00
5975;2025-04-12;APPLE.COM/BILL 277,80 26/04 POSTO ROSINHA;32.30;26;4;0.00;0.00;POSTO;;11ee712254ce8818874ef181ebc1f51590c9f9b9;0.00;0.00;0.00;;0.00
5975;2025-04-13;APPLE.COM/BILL 79,90 26/04 CAMILA THREMEL DA SILV;14.00;26;4;0.00;0.00;DIVERSOS;;fb61a6aa378dd77125307d50c08a03447bc90c82;0.00;0.00;0.00;;0.00
5975;2025-04-13;APPLE.COM/BILL 44,90 26/04 MEP*WP GASTRONOMIA;6.00;26;4;0.00;0.00;DIVERSOS;;1ebdc4c8e54a153edef96e131fd609d76df5bbe2;0.00;0.00;0.00;;0.00
5975;2025-04-14;APPLE.COM/BILL 44,90 27/04 SIM SCUDERIA VELOPARK;15.97;27;4;0.00;0.00;DIVERSOS;;7758641caa2c32bb1ed0d040f4f97173142c257d;0.00;0.00;0.00;;0.00
